loan_id,reporting_month,rule_id,relationship,affected_columns,observed_values,severity,description
LN100320,2024-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100320,2025-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100321,2021-11-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100323,2025-09-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100325,2020-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100326,2022-01-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100329,2025-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100333,2024-06-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100334,2023-06-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100334,2025-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100337,2020-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100343,2023-07-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100345,2022-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100350,2022-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100350,2023-05-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100353,2024-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100355,2025-08-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100362,2022-08-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100364,2018-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100367,2021-09-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100368,2020-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100370,2023-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100370,2025-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=30,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100372,2022-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100372,2022-04-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100373,2020-09-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100375,2019-02-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=30,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100375,2020-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100378,2024-04-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100378,2024-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100383,2023-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100383,2025-01-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100386,2022-03-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100388,2024-12-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100390,2023-05-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100391,2022-05-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100393,2025-04-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100393,2025-08-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
LN100393,2025-10-01 00:00:00,FLG004,Modification Delinquency Requirement,modification_flag;days_past_due,modification_flag=1;days_past_due=0,warning,Loan modifications normally occur for delinquent accounts (DPD >= 60). Modifications on current/mildly delinquent loans trigger a warning.
